Method,Video,Episode,Chunk,Action,Applied_Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Applied_Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,bigbuckbunny,2,43,2,2,1200,934.7,6.16,6.91,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,2,44,2,2,1200,994.6,6.91,4.0,4.018,90.34,0.0,73.06,0,0.0,2,1200,0.0,90.34,90.34,-17.28,4.018,1
Proposed,bigbuckbunny,2,45,2,2,1200,1000.9,4.0,4.0,1.658,90.34,0.0,83.21,0,0.0,2,1200,0.0,90.34,90.34,-7.13000000000001,1.658,1
Proposed,bigbuckbunny,2,46,2,2,1200,858.9,4.0,4.0,4.191,90.34,0.0,72.32,0,0.0,2,1200,1.727,90.34,82.92,-10.600000000000009,2.4639999999999995,1
Proposed,bigbuckbunny,2,47,2,2,1200,1103.0,4.0,4.0,0.903,90.34,0.0,86.46,0,0.0,2,1200,0.903,90.34,86.46,0.0,0.0,1
Proposed,bigbuckbunny,3,0,2,2,1200,1070.0,1.09,4.0,5.307,90.34,0.0,67.52,0,0.0,1,750,2.908,83.73,71.23,-3.710000000000008,2.3990000000000005,0
Proposed,bigbuckbunny,3,1,2,2,1200,1465.1,4.0,5.8,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,3,2,2,2,1200,835.4,5.8,4.0,1.057,90.34,0.0,85.79,0,0.0,1,750,0.0,83.73,83.73,2.0600000000000023,1.057,0
Proposed,bigbuckbunny,3,3,2,2,1200,338.2,4.0,4.0,8.915,90.34,0.0,52.0,0,0.0,1,750,1.733,83.73,76.28,-24.28,7.181999999999999,0
Proposed,bigbuckbunny,3,4,0,0,300,799.4,4.0,5.16,0.0,66.58,23.76,42.82,0,0.0,1,750,3.111,83.73,70.35,-27.529999999999994,-3.111,0
Proposed,bigbuckbunny,3,5,2,2,1200,852.7,5.16,5.17,0.0,90.34,23.76,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,3,6,2,2,1200,608.4,5.17,4.0,4.523,90.34,0.0,70.89,0,0.0,1,750,0.549,83.73,81.37,-10.480000000000004,3.9739999999999998,0
Proposed,bigbuckbunny,3,7,2,2,1200,376.5,4.0,4.0,14.407,90.34,0.0,28.39,0,0.0,1,750,7.505,83.73,51.46,-23.07,6.902,0
Proposed,bigbuckbunny,3,8,0,0,300,1048.2,4.0,5.91,0.0,66.58,23.76,42.82,0,0.0,1,750,1.224,83.73,78.47,-35.65,-1.224,0
Proposed,bigbuckbunny,3,9,2,2,1200,869.5,5.91,5.16,0.0,90.34,23.76,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,3,10,2,2,1200,861.3,5.16,4.0,1.549,90.34,0.0,83.68,0,0.0,1,750,0.0,83.73,83.73,-0.04999999999999716,1.549,0
Proposed,bigbuckbunny,3,11,2,2,1200,846.7,4.0,4.0,0.627,90.34,0.0,87.65,0,0.0,1,750,0.0,83.73,83.73,3.9200000000000017,0.627,0
Proposed,bigbuckbunny,3,12,2,2,1200,598.8,4.0,4.0,6.675,90.34,0.0,61.64,0,0.0,1,750,0.725,83.73,80.61,-18.97,5.95,0
Proposed,bigbuckbunny,3,13,2,2,1200,608.7,4.0,4.0,2.383,90.34,0.0,80.09,0,0.0,1,750,0.0,83.73,83.73,-3.6400000000000006,2.383,0
Proposed,bigbuckbunny,3,14,2,2,1200,797.1,4.0,5.27,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,83.73,6.609999999999999,0.0,1
Proposed,bigbuckbunny,3,15,2,2,1200,1016.9,5.27,6.84,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,16,2,2,1200,1018.2,6.84,5.57,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,17,2,2,1200,1221.8,5.57,7.57,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,18,2,2,1200,1244.0,7.57,8.72,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,19,2,2,1200,967.8,8.72,10.15,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,20,2,2,1200,1259.1,10.15,9.56,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,21,2,2,1200,1059.4,9.56,9.29,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,22,2,2,1200,1076.0,9.29,9.88,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,23,2,2,1200,1209.8,9.88,10.83,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,24,2,2,1200,901.4,10.83,4.58,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,77.12,13.219999999999999,0.0,0
Proposed,bigbuckbunny,3,25,2,2,1200,854.8,4.58,4.24,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,3,26,2,2,1200,839.1,4.24,4.0,1.853,90.34,0.0,82.37,0,0.0,1,750,0.0,83.73,83.73,-1.3599999999999994,1.853,0
Proposed,bigbuckbunny,3,27,2,2,1200,1088.7,4.0,4.0,0.032,90.34,0.0,90.2,0,0.0,1,750,0.0,83.73,83.73,6.469999999999999,0.032,0
Proposed,bigbuckbunny,3,28,2,2,1200,1224.0,4.0,4.0,3.222,90.34,0.0,76.49,0,0.0,1,750,0.0,83.73,83.73,-7.240000000000009,3.222,0
Proposed,bigbuckbunny,3,29,2,2,1200,1011.0,4.0,4.0,1.827,90.34,0.0,82.48,0,0.0,1,750,0.0,83.73,83.73,-1.25,1.827,0
Proposed,bigbuckbunny,3,30,2,2,1200,1048.2,4.0,4.0,1.178,90.34,0.0,85.27,0,0.0,2,1200,0.0,90.34,83.73,1.539999999999992,1.178,1
Proposed,bigbuckbunny,3,31,2,2,1200,1045.6,4.0,4.0,0.72,90.34,0.0,87.24,0,0.0,2,1200,0.0,90.34,90.34,-3.1000000000000085,0.72,1
Proposed,bigbuckbunny,3,32,2,2,1200,876.3,4.0,4.0,2.777,90.34,0.0,78.4,0,0.0,2,1200,0.0,90.34,90.34,-11.939999999999998,2.777,1
Proposed,bigbuckbunny,3,33,2,2,1200,824.0,4.0,4.0,0.166,90.34,0.0,89.62,0,0.0,2,1200,0.0,90.34,90.34,-0.7199999999999989,0.166,1
Proposed,bigbuckbunny,3,34,2,2,1200,1157.6,4.0,6.34,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,35,2,2,1200,894.8,6.34,6.72,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,36,2,2,1200,1077.9,6.72,6.63,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,37,2,2,1200,1041.8,6.63,8.74,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,38,2,2,1200,1157.7,8.74,10.09,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,39,2,2,1200,1092.3,10.09,12.13,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,40,2,2,1200,948.7,12.13,9.17,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,41,2,2,1200,1176.1,9.17,10.03,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,42,2,2,1200,954.2,10.03,10.2,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,43,2,2,1200,1010.0,10.2,11.19,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,44,2,2,1200,904.9,11.19,4.0,0.827,90.34,0.0,86.78,0,0.0,1,750,0.0,83.73,77.12,9.659999999999997,0.827,0
Proposed,bigbuckbunny,3,45,2,2,1200,896.6,4.0,4.0,2.316,90.34,0.0,80.38,0,0.0,1,750,0.0,83.73,83.73,-3.3500000000000085,2.316,0
Proposed,bigbuckbunny,3,46,2,2,1200,742.8,4.0,4.0,5.471,90.34,0.0,66.81,0,0.0,1,750,0.0,83.73,83.73,-16.92,5.471,0
Proposed,bigbuckbunny,3,47,2,2,1200,427.9,4.0,4.0,8.64,90.34,0.0,53.19,0,0.0,1,750,0.0,83.73,83.73,-30.540000000000006,8.64,0
Proposed,bigbuckbunny,4,0,2,2,1200,891.0,1.78,4.0,5.907,90.34,0.0,64.94,0,0.0,1,750,3.025,83.73,70.72,-5.780000000000001,2.882,0
Proposed,bigbuckbunny,4,1,2,2,1200,891.2,4.0,4.38,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,4,2,2,2,1200,890.8,4.38,4.0,2.047,90.34,0.0,81.54,0,0.0,1,750,0.0,83.73,83.73,-2.1899999999999977,2.047,0
Proposed,bigbuckbunny,4,3,2,2,1200,879.8,4.0,4.0,0.964,90.34,0.0,86.19,0,0.0,1,750,0.0,83.73,83.73,2.4599999999999937,0.964,0
Proposed,bigbuckbunny,4,4,2,2,1200,841.8,4.0,4.0,6.804,90.34,0.0,61.08,0,0.0,1,750,0.134,83.73,83.15,-22.070000000000007,6.67,0
Proposed,bigbuckbunny,4,5,2,2,1200,900.4,4.0,4.22,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,4,6,2,2,1200,897.6,4.22,4.0,2.345,90.34,0.0,80.26,0,0.0,1,750,0.0,83.73,83.73,-3.469999999999999,2.345,0
Proposed,bigbuckbunny,4,7,2,2,1200,884.1,4.0,4.0,3.838,90.34,0.0,73.84,0,0.0,1,750,0.0,83.73,83.73,-9.89,3.838,0
Proposed,bigbuckbunny,4,8,2,2,1200,901.1,4.0,4.0,5.723,90.34,0.0,65.73,0,0.0,1,750,1.441,83.73,77.53,-11.799999999999997,4.282,0
Proposed,bigbuckbunny,4,9,2,2,1200,882.9,4.0,4.0,0.674,90.34,0.0,87.44,0,0.0,1,750,0.0,83.73,83.73,3.7099999999999937,0.674,0
Proposed,bigbuckbunny,4,10,2,2,1200,901.2,4.0,4.0,2.417,90.34,0.0,79.95,0,0.0,1,750,0.0,83.73,83.73,-3.780000000000001,2.417,0
Proposed,bigbuckbunny,4,11,2,2,1200,900.7,4.0,4.0,0.349,90.34,0.0,88.84,0,0.0,1,750,0.0,83.73,83.73,5.109999999999999,0.349,0
Proposed,bigbuckbunny,4,12,2,2,1200,901.6,4.0,4.0,3.09,90.34,0.0,77.05,0,0.0,1,750,0.0,83.73,83.73,-6.680000000000007,3.09,0
Proposed,bigbuckbunny,4,13,2,2,1200,900.5,4.0,4.0,0.315,90.34,0.0,88.99,0,0.0,2,1200,0.0,90.34,83.73,5.259999999999991,0.315,1
Proposed,bigbuckbunny,4,14,2,2,1200,900.3,4.0,5.58,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,15,2,2,1200,897.1,5.58,6.83,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,16,2,2,1200,902.5,6.83,4.89,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,17,2,2,1200,807.4,4.89,5.85,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,18,2,2,1200,902.0,5.85,5.92,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,19,2,2,1200,900.4,5.92,7.16,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,20,2,2,1200,902.0,7.16,4.76,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,21,2,2,1200,901.2,4.76,4.0,0.266,90.34,0.0,89.2,0,0.0,2,1200,0.0,90.34,90.34,-1.1400000000000006,0.266,1
Proposed,bigbuckbunny,4,22,2,2,1200,900.6,4.0,4.0,0.066,90.34,0.0,90.06,0,0.0,2,1200,0.0,90.34,90.34,-0.28000000000000114,0.066,1
Proposed,bigbuckbunny,4,23,2,2,1200,902.1,4.0,4.0,0.102,90.34,0.0,89.9,0,0.0,2,1200,0.0,90.34,90.34,-0.4399999999999977,0.102,1
Proposed,bigbuckbunny,4,24,2,2,1200,901.1,4.0,4.0,6.251,90.34,0.0,63.46,0,0.0,1,750,1.237,83.73,71.8,-8.339999999999996,5.014,0
Proposed,bigbuckbunny,4,25,2,2,1200,899.4,4.0,4.0,0.121,90.34,0.0,89.82,0,0.0,1,750,0.0,83.73,83.73,6.089999999999989,0.121,0
Proposed,bigbuckbunny,4,26,2,2,1200,823.2,4.0,4.0,2.213,90.34,0.0,80.82,0,0.0,1,750,0.0,83.73,83.73,-2.910000000000011,2.213,0
Proposed,bigbuckbunny,4,27,2,2,1200,901.4,4.0,4.0,0.87,90.34,0.0,86.6,0,0.0,1,750,0.0,83.73,83.73,2.8699999999999903,0.87,0
Proposed,bigbuckbunny,4,28,2,2,1200,901.5,4.0,4.0,5.805,90.34,0.0,65.38,0,0.0,1,750,0.0,83.73,83.73,-18.35000000000001,5.805,0
Proposed,bigbuckbunny,4,29,2,2,1200,900.7,4.0,4.0,2.541,90.34,0.0,79.41,0,0.0,1,750,0.0,83.73,83.73,-4.320000000000007,2.541,0
Proposed,bigbuckbunny,4,30,2,2,1200,899.6,4.0,4.0,2.034,90.34,0.0,81.59,0,0.0,1,750,0.0,83.73,83.73,-2.1400000000000006,2.034,0
Proposed,bigbuckbunny,4,31,2,2,1200,902.2,4.0,4.0,1.47,90.34,0.0,84.02,0,0.0,1,750,0.0,83.73,83.73,0.28999999999999204,1.47,0
Proposed,bigbuckbunny,4,32,2,2,1200,900.9,4.0,4.0,2.592,90.34,0.0,79.2,0,0.0,1,750,0.0,83.73,83.73,-4.530000000000001,2.592,0
Proposed,bigbuckbunny,4,33,2,2,1200,894.7,4.0,4.16,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,83.73,6.609999999999999,0.0,1
Proposed,bigbuckbunny,4,34,2,2,1200,901.3,4.16,6.03,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,35,2,2,1200,902.2,6.03,6.44,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,36,2,2,1200,901.0,6.44,5.54,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,37,2,2,1200,901.0,5.54,7.36,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,38,2,2,1200,901.5,7.36,7.96,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,39,2,2,1200,871.6,7.96,9.5,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,40,2,2,1200,901.6,9.5,6.18,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,41,2,2,1200,901.8,6.18,6.08,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,42,2,2,1200,901.0,6.08,6.02,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,43,2,2,1200,900.8,6.02,6.65,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,44,2,2,1200,900.8,6.65,4.0,5.42,90.34,0.0,67.03,0,0.0,1,750,0.0,83.73,77.12,-10.090000000000003,5.42,0
Proposed,bigbuckbunny,4,45,2,2,1200,901.8,4.0,4.0,2.28,90.34,0.0,80.54,0,0.0,1,750,0.0,83.73,83.73,-3.1899999999999977,2.28,0
Proposed,bigbuckbunny,4,46,2,2,1200,900.7,4.0,4.0,3.81,90.34,0.0,73.96,0,0.0,1,750,0.729,83.73,80.59,-6.63000000000001,3.081,0
Proposed,bigbuckbunny,4,47,2,2,1200,900.7,4.0,4.0,2.005,90.34,0.0,81.72,0,0.0,1,750,0.0,83.73,83.73,-2.010000000000005,2.005,0
Proposed,bigbuckbunny,5,0,2,2,1200,769.8,2.52,4.0,6.375,90.34,0.0,62.93,0,0.0,1,750,3.039,83.73,70.66,-7.729999999999997,3.336,0
Proposed,bigbuckbunny,5,1,2,2,1200,446.8,4.0,4.0,3.213,90.34,0.0,76.52,0,0.0,1,750,0.508,83.73,81.54,-5.02000000000001,2.705,0
Proposed,bigbuckbunny,5,2,2,2,1200,580.4,4.0,4.0,5.869,90.34,0.0,65.1,0,0.0,1,750,2.168,83.73,74.41,-9.310000000000002,3.7009999999999996,0
Proposed,bigbuckbunny,5,3,2,2,1200,467.8,4.0,4.0,5.337,90.34,0.0,67.39,0,0.0,1,750,1.835,83.73,75.84,-8.450000000000003,3.502,0
Proposed,bigbuckbunny,5,4,0,0,300,757.0,4.0,5.0,0.0,66.58,23.76,42.82,0,0.0,1,750,3.509,83.73,68.64,-25.82,-3.509,0
Proposed,bigbuckbunny,5,5,2,2,1200,657.4,5.0,4.0,0.175,90.34,23.76,65.83,0,0.0,1,750,0.0,83.73,83.73,-17.900000000000006,0.175,0
Proposed,bigbuckbunny,5,6,2,2,1200,706.4,4.0,4.0,4.348,90.34,0.0,71.65,0,0.0,1,750,0.449,83.73,81.8,-10.149999999999991,3.899,0
Proposed,bigbuckbunny,5,7,2,2,1200,692.8,4.0,4.0,6.003,90.34,0.0,64.53,0,0.0,1,750,2.252,83.73,74.05,-9.519999999999996,3.7510000000000003,0
Proposed,bigbuckbunny,5,8,0,0,300,989.6,4.0,5.79,0.0,66.58,23.76,42.82,0,0.0,1,750,1.534,83.73,77.14,-34.32,-1.534,0
Proposed,bigbuckbunny,5,9,2,2,1200,601.9,5.79,4.0,1.07,90.34,23.76,61.98,0,0.0,1,750,0.285,83.73,82.5,-20.520000000000003,0.7850000000000001,0
Proposed,bigbuckbunny,5,10,2,2,1200,1009.6,4.0,4.0,1.728,90.34,0.0,82.91,0,0.0,1,750,0.0,83.73,83.73,-0.8200000000000074,1.728,0
Proposed,bigbuckbunny,5,11,2,2,1200,645.2,4.0,4.0,2.071,90.34,0.0,81.43,0,0.0,1,750,0.0,83.73,83.73,-2.299999999999997,2.071,0
Proposed,bigbuckbunny,5,12,2,2,1200,418.7,4.0,4.0,11.266,90.34,0.0,41.9,0,0.0,1,750,4.916,83.73,62.59,-20.690000000000005,6.35,0
Proposed,bigbuckbunny,5,13,2,2,1200,877.1,4.0,4.0,0.43,90.34,0.0,88.49,0,0.0,1,750,0.0,83.73,83.73,4.759999999999991,0.43,0
Proposed,bigbuckbunny,5,14,2,2,1200,465.1,4.0,4.0,0.682,90.34,0.0,87.41,0,0.0,1,750,0.0,83.73,83.73,3.6799999999999926,0.682,0
Proposed,bigbuckbunny,5,15,2,2,1200,398.4,4.0,4.0,2.202,90.34,0.0,80.87,0,0.0,1,750,0.0,83.73,83.73,-2.8599999999999994,2.202,0
Proposed,bigbuckbunny,5,16,0,0,300,859.7,4.0,6.44,0.0,66.58,23.76,42.82,0,0.0,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,5,17,2,2,1200,1070.5,6.44,8.15,0.0,90.34,23.76,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,5,18,2,2,1200,875.5,8.15,8.1,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,5,19,2,2,1200,441.8,8.1,6.48,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,5,20,2,2,1200,813.4,6.48,4.0,0.624,90.34,0.0,87.66,0,0.0,1,750,0.0,83.73,83.73,3.9299999999999926,0.624,0
Proposed,bigbuckbunny,5,21,2,2,1200,740.3,4.0,4.0,2.116,90.34,0.0,81.24,0,0.0,1,750,0.0,83.73,83.73,-2.490000000000009,2.116,0
Proposed,bigbuckbunny,5,22,2,2,1200,992.4,4.0,4.31,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,5,23,2,2,1200,597.7,4.31,4.0,1.881,90.34,0.0,82.25,0,0.0,1,750,0.0,83.73,83.73,-1.480000000000004,1.881,0
Proposed,bigbuckbunny,5,24,0,0,300,985.9,4.0,5.66,0.0,66.58,23.76,42.82,0,0.0,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,5,25,2,2,1200,1089.2,5.66,6.25,0.0,90.34,23.76,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,5,26,2,2,1200,960.4,6.25,4.93,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,5,27,2,2,1200,1012.1,4.93,4.59,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,5,28,2,2,1200,1111.0,4.59,4.0,3.365,90.34,0.0,75.87,0,0.0,1,750,0.0,83.73,83.73,-7.859999999999999,3.365,0
Proposed,bigbuckbunny,5,29,2,2,1200,496.6,4.0,4.0,7.862,90.34,0.0,56.53,0,0.0,1,750,0.0,83.73,83.73,-27.200000000000003,7.862,0
Proposed,bigbuckbunny,5,30,2,2,1200,947.0,4.0,4.0,1.731,90.34,0.0,82.89,0,0.0,1,750,0.0,83.73,83.73,-0.8400000000000034,1.731,0
Proposed,bigbuckbunny,5,31,2,2,1200,619.6,4.0,4.0,3.965,90.34,0.0,73.29,0,0.0,1,750,0.0,83.73,83.73,-10.439999999999998,3.965,0
Proposed,bigbuckbunny,5,32,2,2,1200,672.1,4.0,4.0,4.835,90.34,0.0,69.55,0,0.0,1,750,0.0,83.73,83.73,-14.180000000000007,4.835,0
Proposed,bigbuckbunny,5,33,2,2,1200,543.4,4.0,4.0,2.318,90.34,0.0,80.37,0,0.0,1,750,0.0,83.73,83.73,-3.3599999999999994,2.318,0
Proposed,bigbuckbunny,5,34,2,2,1200,592.0,4.0,4.76,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,83.73,6.609999999999999,0.0,1
Proposed,bigbuckbunny,5,35,2,2,1200,1887.9,4.76,7.04,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,5,36,2,2,1200,1492.5,7.04,8.08,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,5,37,2,2,1200,490.0,8.08,8.07,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,5,38,2,2,1200,379.4,8.07,4.0,0.015,90.34,0.0,90.28,0,0.0,1,750,0.0,83.73,77.12,13.159999999999997,0.015,0
Proposed,bigbuckbunny,5,39,2,2,1200,720.7,4.0,5.03,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,5,40,2,2,1200,448.7,5.03,4.0,9.683,90.34,0.0,48.7,0,0.0,1,750,0.0,83.73,83.73,-35.03,9.683,0
Proposed,bigbuckbunny,5,41,2,2,1200,632.6,4.0,4.0,1.838,90.34,0.0,82.44,0,0.0,1,750,0.0,83.73,83.73,-1.2900000000000063,1.838,0
Proposed,bigbuckbunny,5,42,2,2,1200,759.8,4.0,4.0,0.817,90.34,0.0,86.83,0,0.0,1,750,0.0,83.73,83.73,3.0999999999999943,0.817,0
Proposed,bigbuckbunny,5,43,2,2,1200,752.4,4.0,4.0,0.039,90.34,0.0,90.17,0,0.0,1,750,0.0,83.73,83.73,6.439999999999998,0.039,0
Proposed,bigbuckbunny,5,44,0,0,300,629.1,4.0,4.0,0.32,66.58,23.76,41.44,0,0.0,1,750,0.0,83.73,83.73,-42.290000000000006,0.32,0
Proposed,bigbuckbunny,5,45,2,2,1200,1034.1,4.0,4.0,1.476,90.34,23.76,60.23,0,0.0,1,750,0.0,83.73,83.73,-23.500000000000007,1.476,0
Proposed,bigbuckbunny,5,46,2,2,1200,683.1,4.0,4.0,6.298,90.34,0.0,63.26,0,0.0,1,750,1.701,83.73,76.42,-13.160000000000004,4.5969999999999995,0
Proposed,bigbuckbunny,5,47,2,2,1200,707.4,4.0,4.0,3.646,90.34,0.0,74.66,0,0.0,1,750,0.779,83.73,80.38,-5.719999999999999,2.867,0
Proposed,bigbuckbunny,6,0,2,2,1200,587.0,1.36,4.0,10.306,90.34,0.0,46.03,0,0.0,0,300,1.558,66.58,59.88,-13.850000000000001,8.748,0
Proposed,bigbuckbunny,6,1,2,2,1200,787.1,4.0,4.0,0.095,90.34,0.0,89.93,0,0.0,0,300,0.0,66.58,66.58,23.35000000000001,0.095,0
Proposed,bigbuckbunny,6,2,2,2,1200,677.6,4.0,4.0,4.454,90.34,0.0,71.19,0,0.0,0,300,0.0,66.58,66.58,4.609999999999999,4.454,0
Proposed,bigbuckbunny,6,3,2,2,1200,650.6,4.0,4.0,2.713,90.34,0.0,78.67,0,0.0,0,300,0.0,66.58,66.58,12.090000000000003,2.713,0
Proposed,bigbuckbunny,6,4,0,0,300,725.7,4.0,4.87,0.0,66.58,23.76,42.82,0,0.0,0,300,0.0,66.58,66.58,-23.759999999999998,0.0,1
