Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate,Shield_Reason
Pensieve_V13,bigbuckbunny,10,36,2,2,1200,972.2,9.12,4.25,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,10,37,1,1,750,682.0,4.25,4.36,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,10,38,1,1,750,609.2,4.36,4.0,1.182,83.73,0.0,78.65,0,0.0,
Pensieve_V13,bigbuckbunny,10,39,1,1,750,468.4,4.0,4.0,0.779,83.73,0.0,80.38,0,0.0,
Pensieve_V13,bigbuckbunny,10,40,1,1,750,1047.2,4.0,4.0,1.341,83.73,0.0,77.96,0,0.0,
Pensieve_V13,bigbuckbunny,10,41,1,1,750,819.8,4.0,4.0,0.501,83.73,0.0,81.58,0,0.0,
Pensieve_V13,bigbuckbunny,10,42,1,1,750,534.5,4.0,4.0,2.159,83.73,0.0,74.45,0,0.0,
Pensieve_V13,bigbuckbunny,10,43,1,1,750,669.7,4.0,4.0,0.192,83.73,0.0,82.9,0,0.0,
Pensieve_V13,bigbuckbunny,10,44,1,1,750,762.5,4.0,4.0,1.267,83.73,0.0,78.28,0,0.0,
Pensieve_V13,bigbuckbunny,10,45,1,1,750,468.7,4.0,4.0,0.806,83.73,0.0,80.26,0,0.0,
Pensieve_V13,bigbuckbunny,10,46,1,1,750,706.1,4.0,5.07,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,10,47,1,1,750,703.9,5.07,6.66,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,0,1,1,750,897.2,1.75,4.0,5.348,83.73,0.0,60.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,1,1,1,750,950.5,4.0,4.37,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,2,1,1,750,950.5,4.37,5.54,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,3,1,1,750,950.5,5.54,7.69,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,4,1,1,750,950.5,7.69,6.35,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,5,1,1,750,950.5,6.35,7.54,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,6,1,1,750,950.5,7.54,9.88,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,7,2,2,1200,950.5,9.88,10.24,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,8,2,2,1200,941.2,10.24,9.78,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,11,9,2,2,1200,950.5,9.78,11.41,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,11,10,2,2,1200,950.5,11.41,12.07,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,11,11,2,2,1200,950.5,12.07,12.3,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,11,12,2,2,1200,950.5,12.3,8.61,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,11,13,1,1,750,1142.9,8.61,10.88,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,11,14,2,2,1200,1132.1,10.88,11.56,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,15,2,2,1200,1142.9,11.56,12.89,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,11,16,3,3,1850,1142.9,12.89,4.0,0.509,95.49,5.15,88.15,0,0.0,
Pensieve_V13,bigbuckbunny,11,17,1,1,750,1142.9,4.0,5.83,0.0,83.73,11.76,71.97,0,0.0,
Pensieve_V13,bigbuckbunny,11,18,1,1,750,1142.9,5.83,5.95,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,19,1,1,750,1142.9,5.95,6.19,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,20,1,1,750,1142.9,6.19,4.0,0.198,83.73,0.0,82.88,0,0.0,
Pensieve_V13,bigbuckbunny,11,21,1,1,750,1142.9,4.0,4.6,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,22,1,1,750,1142.9,4.6,6.11,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,23,1,1,750,1132.1,6.11,8.56,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,24,2,2,1200,1081.1,8.56,6.02,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,25,1,1,750,1132.1,6.02,8.67,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,11,26,2,2,1200,1142.9,8.67,10.48,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,27,2,2,1200,1132.1,10.48,12.24,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,11,28,3,3,1850,1132.1,12.24,9.64,0.0,95.49,5.15,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,11,29,3,3,1850,1132.1,9.64,9.1,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,11,30,3,3,1850,1142.9,9.1,8.26,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,11,31,2,2,1200,1132.1,8.26,8.8,0.0,90.34,5.15,85.19,0,0.0,
Pensieve_V13,bigbuckbunny,11,32,2,2,1200,1132.1,8.8,6.94,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,11,33,1,1,750,1142.9,6.94,8.58,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,11,34,1,1,750,1132.1,8.58,10.82,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,35,2,2,1200,1132.1,10.82,10.57,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,36,2,2,1200,897.2,10.57,4.96,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,11,37,1,1,750,849.6,4.96,5.83,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,11,38,1,1,750,849.6,5.83,5.86,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,39,1,1,750,849.6,5.86,7.22,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,40,1,1,750,849.6,7.22,4.64,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,41,1,1,750,849.6,4.64,4.3,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,42,1,1,750,842.1,4.3,4.39,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,43,1,1,750,849.6,4.39,5.08,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,44,1,1,750,849.6,5.08,4.36,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,45,1,1,750,849.6,4.36,5.7,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,46,1,1,750,849.6,5.7,7.27,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,11,47,1,1,750,981.8,7.27,9.54,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,12,0,1,1,750,2007.9,2.87,4.0,0.304,83.73,0.0,82.42,0,0.0,
Pensieve_V13,bigbuckbunny,12,1,1,1,750,1395.2,4.0,5.52,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,12,2,1,1,750,2358.6,5.52,8.39,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,12,3,2,2,1200,2468.0,8.39,11.24,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,12,4,3,3,1850,2610.3,11.24,10.45,0.0,95.49,5.15,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,12,5,3,3,1850,2198.4,10.45,11.45,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,6,3,3,1850,572.6,11.45,8.64,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,7,3,3,1850,1499.7,8.64,9.09,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,8,3,3,1850,2169.6,9.09,10.11,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,9,3,3,1850,2152.6,10.11,12.49,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,10,3,3,1850,2287.1,12.49,14.35,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,11,3,3,1850,2466.3,14.35,16.12,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,12,3,3,1850,2266.4,16.12,15.15,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,13,3,3,1850,1537.7,15.15,15.97,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,14,3,3,1850,1248.8,15.97,15.33,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,15,3,3,1850,1320.5,15.33,15.77,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,16,3,3,1850,2039.5,15.77,12.26,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,17,3,3,1850,1727.0,12.26,12.71,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,18,3,3,1850,2008.2,12.71,11.26,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,19,3,3,1850,1118.6,11.26,5.79,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,20,2,2,1200,2713.9,5.79,5.48,0.0,90.34,5.15,85.19,0,0.0,
Pensieve_V13,bigbuckbunny,12,21,2,2,1200,1221.6,5.48,4.39,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,12,22,1,1,750,1530.8,4.39,6.53,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,12,23,1,1,750,1724.2,6.53,9.51,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,12,24,2,2,1200,3270.2,9.51,11.35,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,12,25,3,3,1850,1536.6,11.35,12.9,0.0,95.49,5.15,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,12,26,3,3,1850,1260.4,12.9,13.84,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,27,3,3,1850,1577.7,13.84,15.37,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,28,3,3,1850,1365.5,15.37,13.89,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,29,3,3,1850,2172.3,13.89,15.53,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,30,3,3,1850,731.8,15.53,11.96,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,31,3,3,1850,1683.5,11.96,12.38,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,32,3,3,1850,2097.8,12.38,11.5,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,33,3,3,1850,2080.7,11.5,12.3,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,34,3,3,1850,1484.4,12.3,12.99,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,35,3,3,1850,1489.3,12.99,12.02,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,36,3,3,1850,1582.8,12.02,7.61,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,37,3,3,1850,2171.8,7.61,8.6,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,38,3,3,1850,2452.1,8.6,9.2,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,39,3,3,1850,1218.4,9.2,8.67,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,40,3,3,1850,1820.0,8.67,5.09,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,41,2,2,1200,2018.2,5.09,6.16,0.0,90.34,5.15,85.19,0,0.0,
Pensieve_V13,bigbuckbunny,12,42,2,2,1200,2542.9,6.16,8.09,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,12,43,2,2,1200,1938.0,8.09,9.78,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,12,44,3,3,1850,1654.8,9.78,7.79,0.0,95.49,5.15,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,12,45,3,3,1850,2130.5,7.79,9.18,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,46,3,3,1850,2407.2,9.18,11.06,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,12,47,3,3,1850,3481.8,11.06,13.86,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,13,0,1,1,750,527.2,2.64,4.0,9.438,83.73,0.0,43.15,0,0.0,
Pensieve_V13,bigbuckbunny,13,1,1,1,750,320.0,4.0,4.0,6.797,83.73,0.0,54.5,0,0.0,
Pensieve_V13,bigbuckbunny,13,2,1,1,750,387.0,4.0,4.0,2.934,83.73,0.0,71.11,0,0.0,
Pensieve_V13,bigbuckbunny,13,3,1,1,750,654.2,4.0,5.31,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,4,1,1,750,807.2,5.31,4.0,0.983,83.73,0.0,79.5,0,0.0,
Pensieve_V13,bigbuckbunny,13,5,1,1,750,402.8,4.0,4.0,2.629,83.73,0.0,72.42,0,0.0,
Pensieve_V13,bigbuckbunny,13,6,1,1,750,467.3,4.0,4.62,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,7,1,1,750,449.3,4.62,4.0,0.184,83.73,0.0,82.94,0,0.0,
Pensieve_V13,bigbuckbunny,13,8,1,1,750,426.7,4.0,4.0,2.151,83.73,0.0,74.48,0,0.0,
Pensieve_V13,bigbuckbunny,13,9,1,1,750,606.4,4.0,5.67,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,10,1,1,750,819.0,5.67,7.25,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,11,1,1,750,356.1,7.25,4.97,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,12,1,1,750,535.5,4.97,4.0,3.561,83.73,0.0,68.42,0,0.0,
Pensieve_V13,bigbuckbunny,13,13,1,1,750,504.7,4.0,4.08,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,14,1,1,750,796.2,4.08,5.13,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,15,1,1,750,825.8,5.13,6.81,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,16,1,1,750,704.8,6.81,4.0,1.994,83.73,0.0,75.16,0,0.0,
Pensieve_V13,bigbuckbunny,13,17,1,1,750,580.0,4.0,4.0,0.282,83.73,0.0,82.52,0,0.0,
Pensieve_V13,bigbuckbunny,13,18,1,1,750,539.7,4.0,4.0,4.218,83.73,0.0,65.59,0,0.0,
Pensieve_V13,bigbuckbunny,13,19,1,1,750,486.4,4.0,4.0,4.835,83.73,0.0,62.94,0,0.0,
Pensieve_V13,bigbuckbunny,13,20,1,1,750,735.2,4.0,4.0,5.925,83.73,0.0,58.25,0,0.0,
Pensieve_V13,bigbuckbunny,13,21,1,1,750,666.1,4.0,4.0,1.84,83.73,0.0,75.82,0,0.0,
Pensieve_V13,bigbuckbunny,13,22,1,1,750,786.5,4.0,4.38,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,23,1,1,750,694.6,4.38,5.86,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,24,1,1,750,531.7,5.86,4.0,2.455,83.73,0.0,73.18,0,0.0,
Pensieve_V13,bigbuckbunny,13,25,1,1,750,492.5,4.0,4.9,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,26,1,1,750,719.3,4.9,6.73,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,27,1,1,750,686.2,6.73,8.42,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,28,1,1,750,807.2,8.42,8.67,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,29,1,1,750,793.6,8.67,10.04,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,30,1,1,750,749.4,10.04,11.05,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,31,1,1,750,990.9,11.05,12.58,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,32,2,2,1200,964.2,12.58,9.7,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,33,1,1,750,572.6,9.7,8.99,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,13,34,1,1,750,725.9,8.99,10.25,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,35,1,1,750,537.0,10.25,8.65,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,36,1,1,750,810.3,8.65,6.0,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,37,1,1,750,759.9,6.0,6.5,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,38,1,1,750,363.9,6.5,4.0,2.774,83.73,0.0,71.8,0,0.0,
Pensieve_V13,bigbuckbunny,13,39,1,1,750,361.5,4.0,4.0,2.192,83.73,0.0,74.3,0,0.0,
Pensieve_V13,bigbuckbunny,13,40,1,1,750,439.7,4.0,4.0,8.721,83.73,0.0,46.23,0,0.0,
Pensieve_V13,bigbuckbunny,13,41,1,1,750,452.3,4.0,4.0,4.157,83.73,0.0,65.85,0,0.0,
Pensieve_V13,bigbuckbunny,13,42,1,1,750,817.5,4.0,4.0,0.027,83.73,0.0,83.61,0,0.0,
Pensieve_V13,bigbuckbunny,13,43,1,1,750,693.1,4.0,4.0,0.051,83.73,0.0,83.51,0,0.0,
Pensieve_V13,bigbuckbunny,13,44,1,1,750,554.2,4.0,4.0,3.247,83.73,0.0,69.77,0,0.0,
Pensieve_V13,bigbuckbunny,13,45,1,1,750,499.1,4.0,4.0,0.514,83.73,0.0,81.52,0,0.0,
Pensieve_V13,bigbuckbunny,13,46,1,1,750,686.0,4.0,4.98,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,13,47,1,1,750,794.6,4.98,6.85,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,14,0,1,1,750,2769.2,1.4,4.0,0.897,83.73,0.0,79.87,0,0.0,
Pensieve_V13,bigbuckbunny,14,1,2,2,1200,2823.5,4.0,6.04,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,14,2,2,2,1200,2823.5,6.04,8.52,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,14,3,3,3,1850,2823.5,8.52,10.98,0.0,95.49,5.15,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,14,4,3,3,1850,2851.5,10.98,10.59,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,5,3,3,1850,2823.5,10.59,12.26,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,6,3,3,1850,2823.5,12.26,14.88,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,7,3,3,1850,2823.5,14.88,16.99,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,8,3,3,1850,2851.5,16.99,18.72,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,9,3,3,1850,2823.5,18.72,21.49,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,10,3,3,1850,2823.5,21.49,23.76,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,11,3,3,1850,2823.5,23.76,25.8,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,12,3,3,1850,2851.5,25.8,25.85,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,13,3,3,1850,2823.5,25.85,28.12,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,14,3,3,1850,2796.1,28.12,30.0,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,15,3,3,1850,2796.1,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,16,3,3,1850,2796.1,30.0,28.52,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,17,3,3,1850,2823.5,28.52,30.0,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,18,3,3,1850,2823.5,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,19,3,3,1850,2823.5,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,20,3,3,1850,2823.5,30.0,27.63,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,21,3,3,1850,2796.1,27.63,28.19,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,22,3,3,1850,2796.1,28.19,29.68,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,23,3,3,1850,2796.1,29.68,30.0,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,24,3,3,1850,2823.5,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,25,3,3,1850,905.7,30.0,29.85,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,26,3,3,1850,914.3,29.85,29.62,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,27,3,3,1850,905.7,29.62,29.32,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,28,3,3,1850,905.7,29.32,25.06,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,29,3,3,1850,905.7,25.06,23.39,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,30,3,3,1850,905.7,23.39,21.28,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,31,3,3,1850,914.3,21.28,18.67,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,32,3,3,1850,905.7,18.67,11.38,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,33,3,3,1850,914.3,11.38,8.11,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,14,34,2,2,1200,905.7,8.11,8.59,0.0,90.34,5.15,85.19,0,0.0,
Pensieve_V13,bigbuckbunny,14,35,2,2,1200,914.3,8.59,7.33,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,14,36,1,1,750,905.7,7.33,5.37,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,14,37,1,1,750,831.7,5.37,6.18,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,14,38,1,1,750,831.7,6.18,6.13,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,14,39,1,1,750,831.7,6.13,7.43,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,14,40,1,1,750,834.8,7.43,4.73,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,14,41,1,1,750,834.8,4.73,4.31,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,14,42,1,1,750,834.8,4.31,4.37,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,14,43,1,1,750,831.7,4.37,4.99,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,14,44,1,1,750,831.7,4.99,4.16,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,14,45,1,1,750,831.7,4.16,5.46,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,14,46,1,1,750,831.7,5.46,6.97,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,14,47,1,1,750,831.7,6.97,8.93,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,15,0,1,1,750,985.5,2.54,4.0,3.921,83.73,0.0,66.87,0,0.0,
Pensieve_V13,bigbuckbunny,15,1,1,1,750,1147.8,4.0,4.99,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,15,2,1,1,750,330.5,4.99,4.0,3.13,83.73,0.0,70.27,0,0.0,
Pensieve_V13,bigbuckbunny,15,3,1,1,750,954.6,4.0,6.15,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,15,4,1,1,750,417.9,6.15,4.0,5.993,83.73,0.0,57.96,0,0.0,
Pensieve_V13,bigbuckbunny,15,5,1,1,750,1051.5,4.0,5.46,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,15,6,1,1,750,582.7,5.46,6.75,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,15,7,1,1,750,1084.0,6.75,8.76,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,15,8,1,1,750,1091.8,8.76,10.35,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,15,9,2,2,1200,948.6,10.35,11.97,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,15,10,2,2,1200,778.8,11.97,11.9,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,15,11,2,2,1200,912.3,11.9,11.97,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,15,12,2,2,1200,868.3,11.97,7.56,0.0,90.34,0.0,90.34,0,0.0,
